year,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_inedible_parts,tons_not_fit_for_human_consumption,tons_donated,tons_biomaterial_processing,tons_animal_feed,tons_anaerobically_digested,tons_composted,tons_not_harvested,tons_incinerated,tons_land_application,tons_landfilled,tons_sewer,tons_refuse_discards,upstream_mtco2e_footprint,downstream_mtco2e_footprint,total_mtco2e_footprint,gallons_water_footprint,meals_wasted,sector_farm,sector_foodservice,sector_manufacturing,sector_residential,sector_retail,food_type_breads_&_bakery,food_type_dairy_&_eggs,food_type_dry_goods,food_type_fresh_meat_&_seafood,food_type_frozen,food_type_prepared_foods,food_type_produce,food_type_ready-to-drink_beverages
2021,20115.84166,755989.1136,55780131.39,19810.26251,19831.06877,0.0,1369.106089,284.772897,0.0,20.80625687,3.50232419,1516.595337,0.0,1228.959738,0.0,17061.20511,0.0,0.0,84091.13294,16820.7396,100911.8725,539621346.5,33051781.28,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,6484.642123,243704.3864,35026628.01,6349.75591,6363.91203,1054.062678,2799.925895,120.7300932,0.0,14.15611917,0.796505386,1079.399141,0.0,797.5165534,0.0,4472.043711,0.0,0.0,15206.22963,6948.374039,22154.60367,124505273.7,10606520.05,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,49220.92397,1849809.881,54129884.93,48197.08582,48304.5362,410.2785536,10861.86175,916.3877709,0.0,107.4503808,6.045781758,8193.053994,0.0,6053.456905,0.0,33944.52914,0.0,0.0,260664.3173,21177.54055,281841.8579,13986844950.0,80507560.33,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,19896.79902,747757.1013,67287763.41,19482.92824,19526.3634,472.6672279,5180.078233,370.4356162,0.0,43.43515843,2.443913987,3311.915655,0.0,2447.016547,0.0,13721.55213,0.0,0.0,65645.05527,14900.30641,80545.36168,2446627332.0,32543939.0,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,4689.20826,176228.788,29849705.58,4591.668638,4601.905284,1684.695173,2560.020265,87.3029752,0.0,10.23664678,0.575973132,780.5407408,0.0,576.7043329,0.0,3233.847591,0.0,0.0,69319.73159,2781.193229,72100.92482,5479513825.0,7669842.141,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,287388.4273,0.0,2365977387.0,282239.303,283919.6594,9986.518592,0.0,3468.767836,0.0,1680.356479,19.94799738,46150.63513,0.0,35734.09804,0.0,200237.4994,97.12240851,0.0,1351716.962,173549.3664,1525266.329,135669000000.0,473199432.4,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,7518.391717,282554.5351,26539608.67,7362.002611,7378.415429,5752.508925,6491.786612,139.9762879,0.0,16.41281771,0.923480338,1251.471616,0.0,924.6527002,0.0,5184.954814,0.0,0.0,14027.0191,2299.083245,16326.10235,337332969.2,12297359.05,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,42505.98468,1597450.518,125858173.2,41621.82312,41714.61464,0.0,2893.003605,791.3700396,0.0,92.79151772,5.220989084,7075.320808,0.0,5227.617154,0.0,29313.66417,0.0,0.0,177290.4471,30583.66169,207874.1088,1137690818.0,69524357.73,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,1208.961724,45434.93221,9490514.077,1188.134323,1189.888926,196.5137642,522.0030919,19.07279872,0.0,1.754602627,0.187984383,131.1128939,0.0,106.4748464,0.0,950.3585985,0.0,0.0,2839.033355,1465.126307,4304.159662,23245382.57,1983148.21,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,3881.390114,145869.545,5037122.113,3814.523423,3820.156602,32.35313345,856.5284725,61.23351209,0.0,5.633178581,0.603526738,420.939952,0.0,341.8391234,0.0,3051.140821,0.0,0.0,20584.54868,1732.848081,22317.39676,1104535570.0,6366927.669,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,4015.392582,150905.5962,19640111.53,3946.217362,3952.045023,95.38943822,1045.396684,63.34755925,0.0,5.827660406,0.624363105,435.4726299,0.0,353.6408967,0.0,3156.479472,0.0,0.0,13266.89311,3321.279062,16588.17217,494464406.6,6586741.704,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,1021.148694,38376.58443,5392731.419,1003.556844,1005.038868,366.8688147,557.4845913,16.1098264,0.0,1.48202391,0.158780881,110.7444162,0.0,89.93390619,0.0,802.7197404,0.0,0.0,15117.10919,654.5227156,15771.6319,1194961476.0,1675064.779,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,4132.30343,155299.3138,11426561.4,4061.114128,4067.111464,0.0,0.0,65.19196593,0.0,5.997336647,0.642541856,448.1517076,0.0,363.9373886,0.0,3248.382489,0.0,0.0,22394.35268,2977.915229,25372.26791,1397321193.0,6778519.107,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,36400.3523,0.0,413220262.5,35942.20874,36080.36463,1264.883205,0.0,319.9876694,0.0,138.1558846,2.361098705,3790.989656,0.0,3239.672027,0.0,28901.22169,7.964268434,0.0,171489.6254,23786.20981,195275.8352,17212116133.0,60133941.05,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,1215.056522,45663.98553,4364141.704,1194.124122,1195.88757,929.6700342,1049.145609,19.16895134,0.0,1.76344819,0.188932078,131.7738797,0.0,107.0116231,0.0,955.1496871,0.0,0.0,2270.174979,361.9697504,2632.144729,54594982.74,1993145.95,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,1031.444559,38763.52134,3801665.242,1013.675336,1015.172303,0.0,70.20123988,16.27225582,0.0,1.496966609,0.160381809,111.8610112,0.0,90.84067651,0.0,810.8132667,0.0,0.0,4308.276378,816.4948183,5124.771196,27646647.38,1691953.838,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,8748.376489,328779.5508,29153807.79,8601.461292,8613.380476,1422.027149,3777.356623,134.996013,0.0,11.91918396,1.395018414,887.125579,0.0,620.3399448,0.0,7092.600749,0.0,0.0,20547.59312,10917.5812,31465.17432,168239186.8,14355634.13,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,12751.67965,479230.8049,54433211.46,12537.53528,12554.90875,106.2909889,2813.985806,196.7708995,0.0,17.37346532,2.033386187,1293.078916,0.0,904.2107708,0.0,10338.21221,0.0,0.0,67638.96834,5667.654185,73306.62252,3629404337.0,20924847.91,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,18435.17237,692826.5719,60529387.46,18125.58271,18150.69962,437.9449084,4799.547659,284.4727558,0.0,25.11691297,2.939677431,1869.411197,0.0,1307.222412,0.0,14946.00942,0.0,0.0,60920.57161,15563.41142,76483.98303,2270543227.0,30251166.03,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,7936.269705,298259.1332,49202268.91,7802.992562,7813.805295,2851.269239,4332.716771,122.4644103,0.0,10.81273293,1.265519653,804.7742191,0.0,562.7541427,0.0,6434.19868,0.0,0.0,117509.1625,5148.002229,122657.1648,9288741688.0,13023008.82,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,151285.1703,0.0,1784106259.0,149669.5538,150169.8827,5257.038983,0.0,1115.287528,0.0,500.3289006,8.324614652,14852.83672,0.0,10842.69609,0.0,123936.5199,29.17647971,0.0,713243.6765,100148.264,813391.9405,71587031709.0,250283137.9,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,4831.410414,181572.9979,10052977.1,4750.27449,4756.857022,3696.632548,4171.701426,74.55339213,0.0,6.582532152,0.770417974,489.9272187,0.0,342.5912081,0.0,3916.985645,0.0,0.0,9028.432015,1394.027512,10422.45953,217122950.7,7928095.037,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,2735.362645,102799.7941,3023639.022,2689.42654,2693.153322,0.0,186.1717604,42.20932325,0.0,3.726781833,0.436181646,277.3783426,0.0,193.9622414,0.0,2217.649774,0.0,0.0,11427.41836,2206.777512,13634.19588,73330905.04,4488588.87,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,3260.477218,122534.5339,19673523.55,3209.339746,3213.041319,529.9825778,1407.802377,47.43589919,0.0,3.70157227,0.552979317,271.9134326,0.0,228.2861633,0.0,2708.587171,0.0,0.0,7661.391944,4163.299195,11824.69114,62729797.27,5355068.864,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,4938.696899,185605.0149,30910244.78,4861.238155,4866.844985,41.16626136,1089.850385,71.85191388,0.0,5.606830618,0.837606601,411.8716177,0.0,345.7886964,0.0,4102.740234,0.0,0.0,26208.06256,2234.935645,28442.9982,1406285023.0,8111408.309,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,47669.82805,1791516.937,102212504.8,46922.17232,46976.29118,1132.441729,12410.71182,693.536868,0.0,54.11886109,8.084837649,3975.512083,0.0,3337.659313,0.0,39600.91609,0.0,0.0,157598.9684,41124.00013,198722.9685,5873800274.0,78293818.64,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,20305.9737,763134.6138,100468516.1,19987.4939,20010.54697,7295.341558,11085.8169,295.4267296,0.0,23.05307602,3.443907968,1693.45364,0.0,1421.746732,0.0,16868.84962,0.0,0.0,300796.0648,13444.07207,314240.1369,23777013527.0,33350911.62,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,212095.0633,0.0,2284682443.0,209944.9901,210556.6297,7370.134258,0.0,1538.433641,0.0,611.6396,13.07771124,16938.08494,0.0,15003.86062,0.0,177954.7352,35.23163731,0.0,999995.3356,143252.5403,1143247.876,100368000000.0,350927716.2,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,17605.59939,661649.7435,65649460.62,17329.47238,17349.45976,13470.48298,15201.62805,256.139633,0.0,19.98738042,2.985922513,1468.251008,0.0,1232.676835,0.0,14625.55861,0.0,0.0,32914.11897,5150.677467,38064.79644,791545045.5,28915766.26,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,14315.5989,538005.6724,60841639.42,14087.96576,14104.85418,2326.965502,6181.160855,210.7447211,0.0,16.88841562,2.399539266,1244.303328,0.0,1116.859719,0.0,11724.40317,0.0,0.0,33635.53051,18033.64586,51669.17637,275400348.3,23508090.29,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,10138.63025,381027.7603,46595632.6,9977.415325,9989.376082,84.51004611,2237.349307,149.2541681,0.0,11.96075712,1.699407867,881.2437018,0.0,790.9852612,0.0,8303.486954,0.0,0.0,53797.74709,4596.364842,58394.11193,2886705720.0,16648960.14,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,8683.853828,326354.6745,27761603.77,8545.771384,8556.01591,206.2931386,2260.818042,127.8379177,0.0,10.24452653,1.455562453,754.7954018,0.0,677.4880057,0.0,7112.032414,0.0,0.0,28706.78384,7420.192655,36126.9765,1069917630.0,14260026.52,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,19400.21724,729094.6746,112827128.4,19091.7333,19114.62015,6969.929791,10591.32939,285.5970889,0.0,22.88684771,3.251808281,1686.255326,0.0,1513.54626,0.0,15888.67991,0.0,0.0,287353.9514,12771.34763,300125.2991,22714455370.0,31857700.25,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,190474.6633,0.0,2549354111.0,188628.0337,189175.0398,6618.842603,0.0,1299.62346,0.0,547.0060686,10.60090224,15958.78694,0.0,15018.72693,0.0,157608.1436,31.77534363,0.0,898252.4762,127935.6954,1026188.172,90156045035.0,315291733.0,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,16969.67011,637750.39,58054980.06,16699.83444,16719.85392,12983.91763,14652.53227,249.8161915,0.0,20.01947972,2.844407004,1474.993618,0.0,1323.922326,0.0,13898.07409,0.0,0.0,31722.47535,5037.720272,36760.19562,762887447.0,27866423.2,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,3760.019095,141308.2062,3499070.076,3700.230822,3704.666596,0.0,255.9109942,55.35249913,0.0,4.435774268,0.630243522,326.8186199,0.0,293.3453152,0.0,3079.436643,0.0,0.0,15713.70276,3071.650163,18785.35292,100836427.7,6174444.327,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,4719.679288,177373.9434,18109774.94,4640.767836,4647.126858,767.1722967,2037.853748,72.55243014,0.0,6.359021621,0.755783389,472.9463103,0.0,419.628835,0.0,3747.436907,0.0,0.0,11085.59012,5773.58989,16859.18001,90766381.1,7745211.429,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,7051.752612,265017.4074,23964672.23,6933.849678,6943.3508,58.77953173,1556.15043,108.4018124,0.0,9.501121707,1.129228738,706.6370777,0.0,626.9745364,0.0,5599.108836,0.0,0.0,37405.84601,3177.008767,40582.85478,2007140916.0,11572251.33,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,15506.86529,582775.5827,45953791.14,15247.59572,15268.48877,368.3802116,4037.170768,238.3765278,0.0,20.89304922,2.483183811,1553.901076,0.0,1378.722456,0.0,12312.489,0.0,0.0,51245.25011,12945.98933,64191.23944,1909938670.0,25447481.28,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,12058.76891,453189.9866,90287427.69,11857.15034,11873.39763,4332.362448,6583.348629,185.3712795,0.0,16.24728451,1.931024689,1208.376653,0.0,1072.150635,0.0,9574.692028,0.0,0.0,178554.6321,7801.086431,186355.7185,14114200279.0,19788996.04,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,712.4943635,26776.80563,1970174.924,700.5816972,701.5416707,0.0,0.0,10.95269284,0.0,0.959973504,0.114094914,71.39713523,0.0,63.34819836,0.0,565.7222687,0.0,0.0,3862.034312,518.2107806,4380.245092,240976038.3,1169236.118,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,823779.8701,0.0,10082637018.0,823163.7427,823279.5774,28625.69334,0.0,500.2926756,0.0,115.8347672,5.211581376,88121.57643,0.0,73921.26099,0.0,661115.6937,0.0,0.0,3896947.844,544375.3333,4441323.177,391130000000.0,1372132629.0,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,9806.487466,368545.2436,30968872.62,9642.52629,9655.738982,7503.188022,8467.452407,150.7484838,0.0,13.21269138,1.570356771,982.6816149,0.0,871.8992668,0.0,7786.375052,0.0,0.0,18325.87478,2947.422249,21273.29702,440715286.8,16092898.3,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,6407.915398,240820.8596,5380130.819,6300.777206,6309.410859,0.0,436.1297001,98.50453938,0.0,8.633652857,1.0261282,642.1198899,0.0,569.7306765,0.0,5087.900511,0.0,0.0,26770.8907,5119.769777,31890.66047,171791526.4,10515684.76,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,860.0974301,49634.69432,3300260.449,846.0072394,847.1066319,131.5328449,606.2785114,12.99079825,0.0,1.099392509,0.140385241,81.47500345,0.0,81.45378312,0.0,682.9380676,0.0,0.0,2020.47146,1052.057848,3072.529308,16543177.27,1411844.386,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,1285.086111,74160.03588,4367235.938,1264.033719,1265.676339,58.09060986,308.4840588,19.40977129,0.0,1.642620933,0.209751962,121.73318,0.0,121.7014744,0.0,1020.389312,0.0,0.0,6817.629058,584.5083312,7402.137389,365823640.7,2109460.566,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,2825.915528,163078.5635,8374454.122,2779.621135,2783.233273,277.122005,1049.268202,42.68225579,0.0,3.612137711,0.461246388,267.6923211,0.0,267.6226001,0.0,2243.844967,0.0,0.0,9340.013852,2365.050827,11705.06468,348107455.8,4638722.121,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,2197.546806,126816.5212,16453657.08,2161.546404,2164.355349,1108.911818,1534.709309,33.19145741,0.0,2.808945141,0.358683944,208.1684323,0.0,208.1142144,0.0,1744.905073,0.0,0.0,32543.55737,1428.6616,33972.21897,2572469172.0,3607258.915,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,129.842418,7492.975217,359037.6137,127.7153283,127.8812953,0.0,0.0,1.961122773,0.0,0.16596699,0.0211929,12.29966639,0.0,12.29646292,0.0,103.0980061,0.0,0.0,703.898486,94.78885188,798.6873379,43920549.34,213135.4921,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,90556.14439,0.0,615137016.7,90310.47103,90335.65586,3146.753779,0.0,220.4885264,0.0,25.1848338,2.382712314,9075.111276,0.0,8644.893431,0.0,72588.08361,0.0,0.0,427990.581,60051.18053,488041.7615,42956676002.0,150559426.4,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,1787.099113,103130.3142,5643656.301,1757.8227,1760.107003,1480.578028,1575.620074,26.99210952,0.0,2.284303276,0.291690605,169.2876891,0.0,169.2435978,0.0,1418.999722,0.0,0.0,3340.09345,546.3709141,3886.464364,80325237.46,2933511.672,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,1167.755525,67389.09629,980455.749,1148.625253,1150.1179,0.0,0.0,17.63762559,0.0,1.4926468,0.190601245,110.6187301,0.0,110.5899192,0.0,927.2260025,0.0,0.0,4879.291045,935.7043949,5814.99544,31310906.53,1916863.166,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,913.7817118,47087.80666,3506251.195,897.5624287,898.9863198,114.164984,563.271885,14.79539196,0.0,1.423891129,0.137725128,106.8447872,0.0,94.20397066,0.0,696.3759457,0.0,0.0,2145.406137,1075.319561,3220.725698,17566115.01,1498310.533,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,1365.296704,70354.68797,4639823.573,1341.063198,1343.190658,74.58053183,671.0200973,22.10604526,0.0,2.127459807,0.205777442,159.6386028,0.0,140.7517451,0.0,1040.467073,0.0,0.0,7239.194333,610.4513783,7849.645711,388444132.6,2238651.097,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,3002.299319,154710.5704,8897158.339,2949.009631,2953.687933,525.1382423,1803.752874,48.61138568,0.0,4.678302609,0.452506383,351.0466753,0.0,309.514311,0.0,2287.996138,0.0,0.0,9917.548172,2431.51036,12349.05853,369632477.7,4922813.222,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,2334.710013,120309.2295,17480636.97,2293.269785,2296.907823,1254.922722,1802.725386,37.80218987,0.0,3.638038312,0.351887361,272.988167,0.0,240.690912,0.0,1779.238819,0.0,0.0,34555.8693,1476.763757,36032.63306,2731536306.0,3828179.706,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,137.9467289,7108.490809,381447.4892,135.4982261,135.7131802,0.0,0.0,2.233548667,0.0,0.214954098,0.020791323,16.12955119,0.0,14.22126251,0.0,105.1266211,0.0,0.0,747.4236393,97.74061367,845.164253,46636350.95,226188.6337,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,53344.51797,0.0,397514185.3,52914.11612,53022.21165,1853.679445,0.0,322.3063116,0.0,108.0955336,2.516852776,6333.135439,0.0,5544.677468,0.0,41028.28681,5.499551883,0.0,251664.0376,34381.57142,286045.609,25259083802.0,88370352.76,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,1898.643606,97838.42453,5995913.643,1864.943393,1867.901936,1548.777934,1771.17077,30.74167056,0.0,2.958542235,0.286163457,222.0006917,0.0,195.7357696,0.0,1446.920769,0.0,0.0,3546.626184,580.0618084,4126.687993,85292101.77,3113169.893,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,1240.642752,63931.18324,1041652.377,1218.621808,1220.555027,1040.231133,1160.04747,20.08772508,0.0,1.933219046,0.186989605,145.0633222,0.0,127.9008673,0.0,945.4706291,0.0,0.0,5180.999166,962.9347904,6143.933957,33246998.21,2034258.379,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,2200.66079,82704.74721,8444105.88,2162.649506,2165.86374,357.7120159,950.1969445,34.79705001,0.0,3.214233957,0.341277705,240.2765767,0.0,234.4562234,0.0,1687.575428,0.0,0.0,5167.770151,2604.671853,7772.442004,42312568.81,3609772.9,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,3288.044489,123570.561,11174088.6,3231.251188,3236.053629,27.40733063,725.5915127,51.99086069,0.0,4.802441294,0.509908789,359.0012953,0.0,350.3050071,0.0,2521.434976,0.0,0.0,17437.48639,1485.415994,18922.90238,935668990.1,5393422.715,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,7230.438414,271732.7377,21427029.28,7105.549449,7116.11006,171.7658845,1882.425239,114.3283546,0.0,10.56061015,1.121293859,789.4469691,0.0,770.3237556,0.0,5544.657431,0.0,0.0,23889.00103,5896.943723,29785.94475,890356213.6,11860183.43,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,5622.682874,211310.4245,42098623.62,5525.564138,5533.776498,2020.06526,3069.640183,88.90637671,0.0,8.21235981,0.871963693,613.9060592,0.0,599.0350709,0.0,4311.751044,0.0,0.0,83236.82253,3585.755733,86822.57827,6579617511.0,9222960.83,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,332.2171515,12485.31153,918640.1108,326.4788748,326.9641034,0.0,0.0,5.253048034,0.0,0.485228643,0.05152012,36.27274147,0.0,35.39408666,0.0,254.7605266,0.0,0.0,1800.364745,237.1804138,2037.545159,112335812.9,544940.1724,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,384106.6202,0.0,4007405056.0,383807.8785,383866.6736,13347.39864,0.0,239.9466044,0.0,58.79506127,2.353315194,44839.40723,0.0,41291.11888,0.0,297674.9991,0.0,0.0,1817027.234,250075.0381,2067102.272,182372000000.0,639777789.3,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,4572.504006,171842.8345,14439960.75,4493.524661,4500.203154,3498.536801,3948.147611,72.30085224,0.0,6.678492985,0.709102321,499.2435067,0.0,487.1500533,0.0,3506.421999,0.0,0.0,8542.974039,1416.276518,9959.250557,205448269.2,7500338.59,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,2987.840339,112288.355,2508611.754,2936.232363,2940.596334,0.0,203.3556671,47.24400515,0.0,4.363970095,0.463353234,326.2238559,0.0,318.3215538,0.0,2291.2236,0.0,0.0,12479.78757,2335.791318,14815.57889,80084065.2,4900993.889,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,5136.26655,296404.8156,3524859.139,5032.326727,5042.945704,232.1781037,1232.95734,93.32084587,0.0,10.61897669,0.657383897,807.898225,0.0,502.3447024,0.0,3721.426416,0.0,0.0,27206.81588,2192.126531,29398.94242,1459875844.0,8404909.507,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,1870.405005,107937.7492,3379081.151,1832.55464,1836.42161,183.4203394,694.4851953,33.98339544,0.0,3.866969707,0.239390639,294.2014144,0.0,182.9321038,0.0,1355.181731,0.0,0.0,6172.382506,1445.409353,7617.791859,230048092.5,3060702.683,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,185388.3354,0.0,1005817430.0,182315.3659,183203.0087,6442.096766,0.0,2185.326708,0.0,887.6427769,13.47278803,28430.54671,0.0,18300.78681,0.0,135522.2143,48.34533064,0.0,872088.4256,113897.976,985986.4016,87529998162.0,305338347.8,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,37729.36808,2177294.788,104279521.3,36965.85946,37043.86306,0.0,0.0,685.5050277,0.0,78.00359977,4.828931442,5934.561458,0.0,3690.0632,0.0,27336.40587,0.0,0.0,157403.0545,27943.86825,185346.9227,1010071398.0,61739771.76,0,1,0,0,0,0,0,0,0,0,0,0,1
2021,1377.97404,51786.71567,5287393.106,1353.234789,1355.439486,223.9863017,594.9788936,22.53455394,0.0,2.204696789,0.20512213,165.6777686,0.0,117.6983886,0.0,1069.65351,0.0,0.0,3234.987627,1650.428682,4885.41631,26487369.32,2259065.809,0,1,0,0,0,1,0,0,0,0,0,0,0
2021,2058.854308,77375.40736,6996809.358,2021.890975,2025.18505,17.16147726,454.3391114,33.669258,0.0,3.294074744,0.306476442,247.541955,0.0,175.8551521,0.0,1598.187392,0.0,0.0,10915.74422,906.2601258,11822.00435,585722181.4,3375308.417,0,1,0,0,0,0,1,0,0,0,0,0,0
2021,4527.43852,170149.1934,13416829.27,4446.15583,4453.399529,107.5535725,1178.70647,74.03899101,0.0,7.243698997,0.673944361,544.3469108,0.0,386.7070082,0.0,3514.427967,0.0,0.0,14954.34597,3698.738237,18653.08421,557356703.3,7422332.548,0,1,0,0,0,0,0,1,0,0,0,0,0
2021,3520.720263,132314.9304,26360632.55,3457.511538,3463.144533,1264.891663,1922.097446,57.57572957,0.0,5.632994843,0.524086535,423.306289,0.0,300.7190917,0.0,2732.962071,0.0,0.0,52105.6632,2227.448803,54333.112,4118794106.0,5771907.555,0,1,0,0,0,0,0,0,1,0,0,0,0
2021,208.0223414,7817.84964,575219.1479,204.2876435,204.6204699,0.0,0.0,3.401871544,0.0,0.332826436,0.03096574,25.01112239,0.0,17.76803748,0.0,161.4775179,0.0,0.0,1127.015619,148.0249433,1275.040562,70321425.71,341034.1165,0,1,0,0,0,0,0,0,0,1,0,0,0
2021,76333.29814,0.0,742480643.3,76155.38683,76177.90883,2652.521218,0.0,155.3893131,0.0,22.5219964,1.414440552,9770.811207,0.0,6568.261549,0.0,59814.89964,0.0,0.0,360842.0039,49277.628,410119.6319,36217089418.0,126963181.4,0,1,0,0,0,0,0,0,0,0,1,0,0
2021,2863.136311,107601.7558,9041780.151,2811.733422,2816.314312,2190.656966,2472.186962,46.82199939,0.0,4.580889953,0.426200061,344.2430857,0.0,244.5521617,0.0,2222.511975,0.0,0.0,5347.841429,839.3578783,6187.199308,128609165.9,4693857.187,0,1,0,0,0,0,0,0,0,0,0,1,0
2021,1870.877347,70310.8988,1570801.774,1837.288831,1840.282151,0.0,127.3339496,30.59519649,0.0,2.993320021,0.278494613,224.9409462,0.0,159.7992725,0.0,1452.270118,0.0,0.0,7812.258904,1462.629009,9274.887913,50132059.37,3067136.918,0,1,0,0,0,0,0,0,0,0,0,0,1
